"Month","Tmin","Tmax","CP","Month_names"
2,-11,8,0.553785910543459,"February"
2,-11,9,0.589723436539819,"February"
2,-11,10,0.597868179806281,"February"
2,-11,11,0.586498599236314,"February"
2,-11,12,0.567935933765498,"February"
2,-11,13,0.568431082154716,"February"
2,-11,14,0.538790806479157,"February"
2,-11,15,0.557560199806112,"February"
2,-11,16,0.54060335775519,"February"
2,-11,17,0.54526798990218,"February"
2,-11,18,0.513091443435863,"February"
2,-11,19,0.468821683900488,"February"
2,-11,20,0.413524302945079,"February"
2,-11,21,0.355730575527083,"February"
2,-11,22,0.410026612260284,"February"
2,-11,23,0.143501198126102,"February"
2,-11,24,0,"February"
2,-11,25,0,"February"
2,-11,26,0,"February"
2,-11,27,0,"February"
2,-11,28,0,"February"
2,-11,29,0,"February"
2,-11,30,0,"February"
2,-10,-10,6.63014774876838e-09,"February"
2,-10,-9,1.75092669863269e-08,"February"
2,-10,-8,6.38909843134277e-08,"February"
2,-10,-7,2.80800609306987e-07,"February"
2,-10,-6,1.33756943186719e-06,"February"
2,-10,-5,6.56698465722486e-06,"February"
2,-10,-4,3.25245575901571e-05,"February"
2,-10,-3,0.000160894189531558,"February"
2,-10,-2,0.000790456894894336,"February"
2,-10,-1,0.00383440506860394,"February"
2,-10,0,0.0180921713263736,"February"
2,-10,1,0.078339233783161,"February"
2,-10,2,0.256589557493012,"February"
2,-10,3,0.483488122913709,"February"
2,-10,4,0.51889337652082,"February"
2,-10,5,0.520204255531722,"February"
2,-10,6,0.578839527798546,"February"
2,-10,7,0.57763239602872,"February"
2,-10,8,0.579618632839057,"February"
2,-10,9,0.616911322780106,"February"
2,-10,10,0.615614498136743,"February"
2,-10,11,0.577278610670645,"February"
2,-10,12,0.586837711227792,"February"
2,-10,13,0.56449960813738,"February"
2,-10,14,0.591298089154791,"February"
2,-10,15,0.544378694615207,"February"
2,-10,16,0.56002303138778,"February"
2,-10,17,0.56792787864105,"February"
2,-10,18,0.492082246387979,"February"
2,-10,19,0.470388958939156,"February"
2,-10,20,0.394872256999045,"February"
2,-10,21,0.346695815917008,"February"
2,-10,22,0.361013284821261,"February"
2,-10,23,0.154216374772379,"February"
2,-10,24,0,"February"
2,-10,25,0,"February"
2,-10,26,0,"February"
2,-10,27,0,"February"
2,-10,28,0,"February"
2,-10,29,0,"February"
2,-10,30,0,"February"
2,-9,-9,3.91914961928948e-08,"February"
2,-9,-8,1.02151892462049e-07,"February"
2,-9,-7,3.66386689028822e-07,"February"
2,-9,-6,1.58113818180946e-06,"February"
2,-9,-5,7.39583385343878e-06,"February"
2,-9,-4,3.56580862448511e-05,"February"
2,-9,-3,0.000173401295043885,"February"
2,-9,-2,0.000841629665767589,"February"
2,-9,-1,0.0040448309540085,"February"
2,-9,0,0.0189381287106649,"February"
2,-9,1,0.0813878634917968,"February"
2,-9,2,0.264653439836677,"February"
2,-9,3,0.494598463837904,"February"
2,-9,4,0.537595764661372,"February"
2,-9,5,0.530185539803863,"February"
2,-9,6,0.609899985095849,"February"
2,-9,7,0.56510127477159,"February"
2,-9,8,0.602989506038977,"February"
2,-9,9,0.626693229489583,"February"
2,-9,10,0.603545616992575,"February"
2,-9,11,0.594559445918449,"February"
2,-9,12,0.596682418198255,"February"
2,-9,13,0.591302458040217,"February"
2,-9,14,0.58282017769919,"February"
2,-9,15,0.594022732790494,"February"
2,-9,16,0.574092429327471,"February"
2,-9,17,0.514107374439114,"February"
2,-9,18,0.49823548143125,"February"
2,-9,19,0.448748275810387,"February"
2,-9,20,0.391380767387711,"February"
2,-9,21,0.369053973164901,"February"
2,-9,22,0.354430489395305,"February"
2,-9,23,0.228586865260221,"February"
2,-9,24,0,"February"
2,-9,25,0,"February"
2,-9,26,0,"February"
2,-9,27,0,"February"
2,-9,28,0,"February"
2,-9,29,0,"February"
2,-9,30,0,"February"
2,-8,-8,2.26598505465057e-07,"February"
2,-8,-7,5.82914051236907e-07,"February"
2,-8,-6,2.05481339136346e-06,"February"
2,-8,-5,8.70564842045314e-06,"February"
2,-8,-4,3.99796863709267e-05,"February"
2,-8,-3,0.000189245887407184,"February"
2,-8,-2,0.000902966230317864,"February"
2,-8,-1,0.00428757701863656,"February"
2,-8,0,0.0198942296353959,"February"
2,-8,1,0.0847415466728787,"February"
2,-8,2,0.27357277421845,"February"
2,-8,3,0.506970887835245,"February"
2,-8,4,0.555782481544835,"February"
2,-8,5,0.54378776348664,"February"
2,-8,6,0.617893837772032,"February"
2,-8,7,0.570932479090067,"February"
2,-8,8,0.625269111111331,"February"
2,-8,9,0.63805816388364,"February"
2,-8,10,0.598692587602014,"February"
2,-8,11,0.614683900358921,"February"
2,-8,12,0.622305472563276,"February"
2,-8,13,0.609159538289654,"February"
2,-8,14,0.598120649352316,"February"
2,-8,15,0.621395364333752,"February"
2,-8,16,0.535840658636768,"February"
2,-8,17,0.524747995538128,"February"
2,-8,18,0.496129114520404,"February"
2,-8,19,0.453626200073901,"February"
2,-8,20,0.398162328290509,"February"
2,-8,21,0.404240747853711,"February"
2,-8,22,0.392288787184506,"February"
2,-8,23,0.262810995883231,"February"
2,-8,24,0,"February"
2,-8,25,0,"February"
2,-8,26,0,"February"
2,-8,27,0,"February"
2,-8,28,0,"February"
2,-8,29,0,"February"
2,-8,30,0,"February"
2,-7,-7,1.2815839102259e-06,"February"
2,-7,-6,3.25303359284133e-06,"February"
2,-7,-5,1.12679012973928e-05,"February"
2,-7,-4,4.68601671548609e-05,"February"
2,-7,-3,0.00021121107257217,"February"
2,-7,-2,0.000981028793726146,"February"
2,-7,-1,0.00458179646260541,"February"
2,-7,0,0.021019639619695,"February"
2,-7,1,0.088582349921944,"February"
2,-7,2,0.282880880359529,"February"
2,-7,3,0.519980774200152,"February"
2,-7,4,0.566859610333341,"February"
2,-7,5,0.569828181306887,"February"
2,-7,6,0.61086319880982,"February"
2,-7,7,0.593932010865924,"February"
2,-7,8,0.642215715473249,"February"
2,-7,9,0.616808806574519,"February"
2,-7,10,0.609640034630387,"February"
2,-7,11,0.621902351124372,"February"
2,-7,12,0.640499235552508,"February"
2,-7,13,0.62023592123822,"February"
2,-7,14,0.636132888104431,"February"
2,-7,15,0.580218336076275,"February"
2,-7,16,0.551065417063274,"February"
2,-7,17,0.521297800425822,"February"
2,-7,18,0.481126918626454,"February"
2,-7,19,0.468405875567106,"February"
2,-7,20,0.436223919235806,"February"
2,-7,21,0.454162880987091,"February"
2,-7,22,0.413657594597199,"February"
2,-7,23,0.295794801128322,"February"
2,-7,24,0,"February"
2,-7,25,0,"February"
2,-7,26,0,"February"
2,-7,27,0,"February"
2,-7,28,0,"February"
2,-7,29,0,"February"
2,-7,30,0,"February"
2,-6,-6,7.08288273649622e-06,"February"
2,-6,-5,1.77416468515158e-05,"February"
2,-6,-4,6.0399709456034e-05,"February"
2,-6,-3,0.000246681432613856,"February"
2,-6,-2,0.00109064162056832,"February"
2,-6,-1,0.00496147733824743,"February"
2,-6,0,0.0223790683689519,"February"
2,-6,1,0.0930311464550849,"February"
2,-6,2,0.293285357647778,"February"
2,-6,3,0.529919367889183,"February"
2,-6,4,0.56698943972807,"February"
2,-6,5,0.608955970735979,"February"
2,-6,6,0.616516068695059,"February"
2,-6,7,0.641741498476251,"February"
2,-6,8,0.655247590468868,"February"
2,-6,9,0.613975744853483,"February"
2,-6,10,0.628252380914015,"February"
2,-6,11,0.655244538207967,"February"
2,-6,12,0.654029754805871,"February"
2,-6,13,0.632165657722417,"February"
2,-6,14,0.606872708857266,"February"
2,-6,15,0.571475079731025,"February"
2,-6,16,0.581390891205325,"February"
2,-6,17,0.547590703223501,"February"
2,-6,18,0.5139887129964,"February"
2,-6,19,0.481521824066947,"February"
2,-6,20,0.493738200479054,"February"
2,-6,21,0.448718783104773,"February"
2,-6,22,0.449866060543447,"February"
2,-6,23,0.31217910281847,"February"
2,-6,24,0,"February"
2,-6,25,0,"February"
2,-6,26,0,"February"
2,-6,27,0,"February"
2,-6,28,0,"February"
2,-6,29,0,"February"
2,-6,30,0,"February"
2,-5,-5,3.82524319384139e-05,"February"
2,-5,-4,9.45880831277081e-05,"February"
2,-5,-3,0.000316695692144845,"February"
2,-5,-2,0.0012681595735672,"February"
2,-5,-1,0.00549387089002422,"February"
2,-5,0,0.0240933352729055,"February"
2,-5,1,0.0982433275554691,"February"
2,-5,2,0.305172311041647,"February"
2,-5,3,0.541021470999279,"February"
2,-5,4,0.586324550737211,"February"
2,-5,5,0.622063810176908,"February"
2,-5,6,0.594583552987221,"February"
2,-5,7,0.657052243087803,"February"
2,-5,8,0.647240162269785,"February"
2,-5,9,0.621987232555608,"February"
2,-5,10,0.669566945411641,"February"
2,-5,11,0.698703591232636,"February"
2,-5,12,0.686488240164357,"February"
2,-5,13,0.611575828547487,"February"
2,-5,14,0.601257846140886,"February"
2,-5,15,0.594646321112216,"February"
2,-5,16,0.56569539875201,"February"
2,-5,17,0.547745224263804,"February"
2,-5,18,0.543475275152202,"February"
2,-5,19,0.519108633568417,"February"
2,-5,20,0.482581302629027,"February"
2,-5,21,0.448778998049811,"February"
2,-5,22,0.38172699056386,"February"
2,-5,23,0.353501260774471,"February"
2,-5,24,0,"February"
2,-5,25,0,"February"
2,-5,26,0,"February"
2,-5,27,0,"February"
2,-5,28,0,"February"
2,-5,29,0,"February"
2,-5,30,0,"February"
2,-4,-4,0.000201852733322123,"February"
2,-4,-3,0.000492867139805425,"February"
2,-4,-2,0.00162020213073396,"February"
2,-4,-1,0.00635348807068574,"February"
2,-4,0,0.0264819087885305,"February"
2,-4,1,0.104756081432751,"February"
2,-4,2,0.318237614962514,"February"
2,-4,3,0.550017381943005,"February"
2,-4,4,0.591114388220653,"February"
2,-4,5,0.644237089669433,"February"
2,-4,6,0.603505965515978,"February"
2,-4,7,0.687309153738793,"February"
2,-4,8,0.635604907229742,"February"
2,-4,9,0.659157767778752,"February"
2,-4,10,0.698412741348732,"February"
2,-4,11,0.706814950686354,"February"
2,-4,12,0.641933499139905,"February"
2,-4,13,0.628343763547753,"February"
2,-4,14,0.616904899176739,"February"
2,-4,15,0.619458531160266,"February"
2,-4,16,0.555469689655418,"February"
2,-4,17,0.61535952778828,"February"
2,-4,18,0.578311303671928,"February"
2,-4,19,0.553233611773648,"February"
2,-4,20,0.481970262822822,"February"
2,-4,21,0.421690599414453,"February"
2,-4,22,0.380005375296103,"February"
2,-4,23,0.39339855694033,"February"
2,-4,24,0,"February"
2,-4,25,0,"February"
2,-4,26,0,"February"
2,-4,27,0,"February"
2,-4,28,0,"February"
2,-4,29,0,"February"
2,-4,30,0,"February"
2,-3,-3,0.0010403272191192,"February"
2,-3,-2,0.00250594626943346,"February"
2,-3,-1,0.00806304693086758,"February"
2,-3,0,0.0303699465181885,"February"
2,-3,1,0.113815182569974,"February"
2,-3,2,0.334231368684921,"February"
2,-3,3,0.555560077212569,"February"
2,-3,4,0.590230936501296,"February"
2,-3,5,0.644948936147778,"February"
2,-3,6,0.644930785943428,"February"
2,-3,7,0.66653786225759,"February"
2,-3,8,0.634986284556903,"February"
2,-3,9,0.682020731857593,"February"
2,-3,10,0.721262762377588,"February"
2,-3,11,0.666636563681654,"February"
2,-3,12,0.641405868306673,"February"
2,-3,13,0.636660290631894,"February"
2,-3,14,0.653743997786077,"February"
2,-3,15,0.638530394067312,"February"
2,-3,16,0.63074308995862,"February"
2,-3,17,0.623623091083658,"February"
2,-3,18,0.542300742989865,"February"
2,-3,19,0.495231164405086,"February"
2,-3,20,0.444209160288591,"February"
2,-3,21,0.398692912638175,"February"
2,-3,22,0.33378466428743,"February"
2,-3,23,0.395648644315801,"February"
2,-3,24,0,"February"
2,-3,25,0,"February"
2,-3,26,0,"February"
2,-3,27,0,"February"
2,-3,28,0,"February"
2,-3,29,0,"February"
2,-3,30,0,"February"
2,-2,-2,0.00522287034257317,"February"
2,-2,-1,0.0123383967171926,"February"
2,-2,0,0.0381062413900309,"February"
2,-2,1,0.128385267522779,"February"
2,-2,2,0.355602350196048,"February"
2,-2,3,0.56220900765346,"February"
2,-2,4,0.585583917469762,"February"
2,-2,5,0.623280627460492,"February"
2,-2,6,0.663154821392229,"February"
2,-2,7,0.641923411883154,"February"
2,-2,8,0.665019069919071,"February"
2,-2,9,0.699992941587519,"February"
2,-2,10,0.670728118059596,"February"
2,-2,11,0.656141679879793,"February"
2,-2,12,0.64236168819425,"February"
2,-2,13,0.67007659727466,"February"
2,-2,14,0.671642102713999,"February"
2,-2,15,0.65590909628385,"February"
2,-2,16,0.546883740861583,"February"
2,-2,17,0.544302696140551,"February"
2,-2,18,0.521846341279624,"February"
2,-2,19,0.486013176687322,"February"
2,-2,20,0.471724458532728,"February"
2,-2,21,0.379663883408842,"February"
2,-2,22,0.324240820361464,"February"
2,-2,23,0.297689830033257,"February"
2,-2,24,0,"February"
2,-2,25,0,"February"
2,-2,26,0,"February"
2,-2,27,0,"February"
2,-2,28,0,"February"
2,-2,29,0,"February"
2,-2,30,0,"February"
2,-1,-1,0.0251722525918611,"February"
2,-1,0,0.0569995655128326,"February"
2,-1,1,0.15632631000476,"February"
2,-1,2,0.387598695533775,"February"
2,-1,3,0.574487352347412,"February"
2,-1,4,0.637844424783711,"February"
2,-1,5,0.616747960581193,"February"
2,-1,6,0.668289717100147,"February"
2,-1,7,0.656156954647638,"February"
2,-1,8,0.708330027526807,"February"
2,-1,9,0.681349835676585,"February"
2,-1,10,0.669186635505376,"February"
2,-1,11,0.68937533261926,"February"
2,-1,12,0.705090286461646,"February"
2,-1,13,0.708065137972271,"February"
2,-1,14,0.676600044988146,"February"
2,-1,15,0.590175837976973,"February"
2,-1,16,0.593430091106685,"February"
2,-1,17,0.503527265122856,"February"
2,-1,18,0.531637715135525,"February"
2,-1,19,0.528165407501223,"February"
2,-1,20,0.425288318580526,"February"
2,-1,21,0.367085413258464,"February"
2,-1,22,0.309742951599239,"February"
2,-1,23,0.364175634348155,"February"
2,-1,24,0,"February"
2,-1,25,0,"February"
2,-1,26,0,"February"
2,-1,27,0,"February"
2,-1,28,0,"February"
2,-1,29,0,"February"
2,-1,30,0,"February"
2,0,0,0.109507055607709,"February"
2,0,1,0.218408778017067,"February"
2,0,2,0.442135196488032,"February"
2,0,3,0.589389970892554,"February"
2,0,4,0.633093168834639,"February"
2,0,5,0.694091094892614,"February"
2,0,6,0.651537267902412,"February"
2,0,7,0.710214736656476,"February"
2,0,8,0.672197037052929,"February"
2,0,9,0.684520700483092,"February"
2,0,10,0.721572957910328,"February"
2,0,11,0.716893566008329,"February"
2,0,12,0.710438645333266,"February"
2,0,13,0.686825445056535,"February"
2,0,14,0.63799933502417,"February"
2,0,15,0.608206130785165,"February"
2,0,16,0.580912891367817,"February"
2,0,17,0.533001854284057,"February"
2,0,18,0.516413466311231,"February"
2,0,19,0.486706064592292,"February"
2,0,20,0.46821385025161,"February"
2,0,21,0.423867549339085,"February"
2,0,22,0.407067544744066,"February"
2,0,23,0.262943856854226,"February"
2,0,24,0,"February"
2,0,25,0,"February"
2,0,26,0,"February"
2,0,27,0,"February"
2,0,28,0,"February"
2,0,29,0,"February"
2,0,30,0,"February"
2,1,1,0.355553324624696,"February"
2,1,2,0.540113526010182,"February"
2,1,3,0.610525006097437,"February"
2,1,4,0.663203134947171,"February"
2,1,5,0.689951063636496,"February"
2,1,6,0.708764253125844,"February"
2,1,7,0.680198601654271,"February"
2,1,8,0.718963419515253,"February"
2,1,9,0.74146170873297,"February"
2,1,10,0.711184641005899,"February"
2,1,11,0.703910598605091,"February"
2,1,12,0.687826779204257,"February"
2,1,13,0.658744338367376,"February"
2,1,14,0.640391801125901,"February"
2,1,15,0.518281656769935,"February"
2,1,16,0.626099631669856,"February"
2,1,17,0.618091113305261,"February"
2,1,18,0.465846655521054,"February"
2,1,19,0.53638705571047,"February"
2,1,20,0.492674438439087,"February"
2,1,21,0.408533531420458,"February"
2,1,22,0.420515991025618,"February"
2,1,23,0.251725786589829,"February"
2,1,24,0,"February"
2,1,25,0,"February"
2,1,26,0,"February"
2,1,27,0,"February"
2,1,28,0,"February"
2,1,29,0,"February"
2,1,30,0,"February"
2,2,2,0.62278078664234,"February"
2,2,3,0.631295577053918,"February"
2,2,4,0.665051327706051,"February"
2,2,5,0.743216960220337,"February"
2,2,6,0.733776996670856,"February"
2,2,7,0.728346407739086,"February"
2,2,8,0.760293606094619,"February"
2,2,9,0.74983249558559,"February"
2,2,10,0.746944463444124,"February"
2,2,11,0.733399283809352,"February"
2,2,12,0.741592621828909,"February"
2,2,13,0.634166861720026,"February"
2,2,14,0.662442715891866,"February"
2,2,15,0.700361944705806,"February"
2,2,16,0.66841072326806,"February"
2,2,17,0.65416549580992,"February"
2,2,18,0.505803167951446,"February"
2,2,19,0.290103757531151,"February"
2,2,20,0.240477889070766,"February"
2,2,21,0.434948616401082,"February"
2,2,22,0.45707981952217,"February"
2,2,23,0.143665154898596,"February"
2,2,24,0,"February"
2,2,25,0,"February"
2,2,26,0,"February"
2,2,27,0,"February"
2,2,28,0,"February"
2,2,29,0,"February"
2,2,30,0,"February"
2,3,3,0.645626042037689,"February"
2,3,4,0.674893472892987,"February"
2,3,5,0.7228383620858,"February"
2,3,6,0.752162983141957,"February"
2,3,7,0.75285608488116,"February"
2,3,8,0.743616463567132,"February"
2,3,9,0.731210318464423,"February"
2,3,10,0.72136751392486,"February"
2,3,11,0.712162525529559,"February"
2,3,12,0.688865096998238,"February"
2,3,13,0.669507240046406,"February"
2,3,14,0.640364383077101,"February"
2,3,15,0.603456122899733,"February"
2,3,16,0.561649203769009,"February"
2,3,17,0.512072346059369,"February"
2,3,18,0.442233970771587,"February"
2,3,19,0.372666776364501,"February"
2,3,20,0.273915398486261,"February"
2,3,21,0.26380604174605,"February"
2,3,22,0.432317775768976,"February"
2,3,23,0.0358601312047318,"February"
2,3,24,0,"February"
2,3,25,0,"February"
2,3,26,0,"February"
2,3,27,0,"February"
2,3,28,0,"February"
2,3,29,0,"February"
2,3,30,0,"February"
2,4,4,0.70475630574005,"February"
2,4,5,0.76973953122244,"February"
2,4,6,0.762054604986403,"February"
2,4,7,0.76803078828927,"February"
2,4,8,0.745761046007511,"February"
2,4,9,0.74357611933189,"February"
2,4,10,0.742147955747811,"February"
2,4,11,0.739548128414014,"February"
2,4,12,0.72890752630352,"February"
2,4,13,0.713698097518483,"February"
2,4,14,0.699098516709203,"February"
2,4,15,0.668210053231839,"February"
2,4,16,0.637493900936297,"February"
2,4,17,0.593897022830724,"February"
2,4,18,0.622967166985469,"February"
2,4,19,0.552868566591887,"February"
2,4,20,0.428856829002524,"February"
2,4,21,0.397444138072799,"February"
2,4,22,0.322065923444356,"February"
2,4,23,0,"February"
2,4,24,0,"February"
2,4,25,0,"February"
2,4,26,0,"February"
2,4,27,0,"February"
2,4,28,0,"February"
2,4,29,0,"February"
2,4,30,0,"February"
2,5,5,0.779339044935839,"February"
2,5,6,0.791297841284039,"February"
2,5,7,0.805809423166597,"February"
2,5,8,0.822064673472431,"February"
2,5,9,0.824630451889124,"February"
2,5,10,0.824838790695341,"February"
2,5,11,0.794516203511578,"February"
2,5,12,0.79462581894799,"February"
2,5,13,0.793257383558005,"February"
2,5,14,0.755901578286532,"February"
2,5,15,0.727909442365665,"February"
2,5,16,0.713583952170579,"February"
2,5,17,0.668274404935294,"February"
2,5,18,0.567459171830355,"February"
2,5,19,0.48201711329762,"February"
2,5,20,0.417144826297904,"February"
2,5,21,0.41877646271078,"February"
2,5,22,0.143368188874875,"February"
2,5,23,0,"February"
2,5,24,0,"February"
2,5,25,0,"February"
2,5,26,0,"February"
2,5,27,0,"February"
2,5,28,0,"February"
2,5,29,0,"February"
2,5,30,0,"February"
2,6,6,0.802794028609358,"February"
2,6,7,0.811258458164732,"February"
2,6,8,0.818585277690478,"February"
2,6,9,0.820493761528969,"February"
2,6,10,0.821334583079315,"February"
2,6,11,0.821067074531118,"February"
2,6,12,0.785362571613833,"February"
2,6,13,0.78441162446992,"February"
2,6,14,0.753219780572282,"February"
2,6,15,0.712565350212507,"February"
2,6,16,0.641386704462882,"February"
2,6,17,0.644589275411358,"February"
2,6,18,0.50173909169809,"February"
2,6,19,0.49755638222674,"February"
2,6,20,0.457657970677252,"February"
2,6,21,0.359349415731749,"February"
2,6,22,0,"February"
2,6,23,0,"February"
2,6,24,0,"February"
2,6,25,0,"February"
2,6,26,0,"February"
2,6,27,0,"February"
2,6,28,0,"February"
2,6,29,0,"February"
2,6,30,0,"February"
2,7,7,0.818180035296045,"February"
2,7,8,0.825437888841608,"February"
2,7,9,0.826787241819658,"February"
2,7,10,0.826903402702234,"February"
2,7,11,0.825353211094763,"February"
2,7,12,0.791325380375885,"February"
2,7,13,0.754737061522423,"February"
2,7,14,0.720041422527089,"February"
2,7,15,0.645714890665316,"February"
2,7,16,0.647343477299473,"February"
2,7,17,0.540668753013484,"February"
2,7,18,0.50408747607078,"February"
2,7,19,0.467377831160005,"February"
2,7,20,0.465428492663493,"February"
2,7,21,0.0714639559405609,"February"
2,7,22,0,"February"
2,7,23,0,"February"
2,7,24,0,"February"
2,7,25,0,"February"
2,7,26,0,"February"
2,7,27,0,"February"
2,7,28,0,"February"
2,7,29,0,"February"
2,7,30,0,"February"
2,8,8,0.835153245388412,"February"
2,8,9,0.831077678960837,"February"
2,8,10,0.793897380299603,"February"
2,8,11,0.794775049619398,"February"
2,8,12,0.755315363909667,"February"
2,8,13,0.721931704031043,"February"
2,8,14,0.683861018127287,"February"
2,8,15,0.648149433826765,"February"
2,8,16,0.576518081303501,"February"
2,8,17,0.503772061433229,"February"
2,8,18,0.468069654287535,"February"
2,8,19,0.467190348523294,"February"
2,8,20,0.143477901754437,"February"
2,8,21,0,"February"
2,8,22,0,"February"
2,8,23,0,"February"
2,8,24,0,"February"
2,8,25,0,"February"
2,8,26,0,"February"
2,8,27,0,"February"
2,8,28,0,"February"
2,8,29,0,"February"
2,8,30,0,"February"
2,9,9,0.824254265769662,"February"
2,9,10,0.793778990058239,"February"
2,9,11,0.792132490883035,"February"
2,9,12,0.755844947188988,"February"
2,9,13,0.718720428295357,"February"
2,9,14,0.648143029890483,"February"
2,9,15,0.6114898364892,"February"
2,9,16,0.467416865338679,"February"
2,9,17,0.46847706906584,"February"
2,9,18,0.468278862460677,"February"
2,9,19,0.179601629364224,"February"
2,9,20,0,"February"
2,9,21,0,"February"
2,9,22,0,"February"
2,9,23,0,"February"
2,9,24,0,"February"
2,9,25,0,"February"
2,9,26,0,"February"
2,9,27,0,"February"
2,9,28,0,"February"
2,9,29,0,"February"
2,9,30,0,"February"
2,10,10,0.76020736565639,"February"
2,10,11,0.755478132123506,"February"
2,10,12,0.718512128723016,"February"
2,10,13,0.648462580091049,"February"
2,10,14,0.610754702170951,"February"
2,10,15,0.466462774647554,"February"
2,10,16,0.467802267806912,"February"
2,10,17,0.466704850135463,"February"
2,10,18,0.143371836057882,"February"
2,10,19,0,"February"
2,10,20,0,"February"
2,10,21,0,"February"
2,10,22,0,"February"
2,10,23,0,"February"
2,10,24,0,"February"
2,10,25,0,"February"
2,10,26,0,"February"
2,10,27,0,"February"
2,10,28,0,"February"
2,10,29,0,"February"
2,10,30,0,"February"
2,11,11,0.715805106033221,"February"
2,11,12,0.681268303552051,"February"
2,11,13,0.609721696537293,"February"
2,11,14,0.501623755083273,"February"
2,11,15,0.466318084954575,"February"
2,11,16,0.358692274944947,"February"
2,11,17,0,"February"
2,11,18,0,"February"
2,11,19,0,"February"
2,11,20,0,"February"
2,11,21,0,"February"
2,11,22,0,"February"
2,11,23,0,"February"
2,11,24,0,"February"
2,11,25,0,"February"
2,11,26,0,"February"
2,11,27,0,"February"
2,11,28,0,"February"
2,11,29,0,"February"
2,11,30,0,"February"
2,12,12,0.607180351198266,"February"
2,12,13,0.501123491945166,"February"
2,12,14,0.393807094857921,"February"
2,12,15,0.143105502865475,"February"
2,12,16,0,"February"
2,12,17,0,"February"
2,12,18,0,"February"
2,12,19,0,"February"
2,12,20,0,"February"
2,12,21,0,"February"
2,12,22,0,"February"
2,12,23,0,"February"
2,12,24,0,"February"
2,12,25,0,"February"
2,12,26,0,"February"
2,12,27,0,"February"
2,12,28,0,"February"
2,12,29,0,"February"
2,12,30,0,"February"
2,13,13,0,"February"
2,13,14,0,"February"
2,13,15,0,"February"
2,13,16,0,"February"
2,13,17,0,"February"
2,13,18,0,"February"
2,13,19,0,"February"
2,13,20,0,"February"
2,13,21,0,"February"
2,13,22,0,"February"
2,13,23,0,"February"
2,13,24,0,"February"
2,13,25,0,"February"
2,13,26,0,"February"
2,13,27,0,"February"
2,13,28,0,"February"
2,13,29,0,"February"
2,13,30,0,"February"
2,14,14,0,"February"
2,14,15,0,"February"
2,14,16,0,"February"
2,14,17,0,"February"
2,14,18,0,"February"
2,14,19,0,"February"
2,14,20,0,"February"
2,14,21,0,"February"
2,14,22,0,"February"
2,14,23,0,"February"
2,14,24,0,"February"
2,14,25,0,"February"
2,14,26,0,"February"
2,14,27,0,"February"
2,14,28,0,"February"
2,14,29,0,"February"
2,14,30,0,"February"
2,15,15,0,"February"
2,15,16,0,"February"
2,15,17,0,"February"
2,15,18,0,"February"
2,15,19,0,"February"
2,15,20,0,"February"
2,15,21,0,"February"
2,15,22,0,"February"
2,15,23,0,"February"
2,15,24,0,"February"
2,15,25,0,"February"
2,15,26,0,"February"
2,15,27,0,"February"
2,15,28,0,"February"
2,15,29,0,"February"
2,15,30,0,"February"
2,16,16,0,"February"
2,16,17,0,"February"
2,16,18,0,"February"
2,16,19,0,"February"
2,16,20,0,"February"
2,16,21,0,"February"
2,16,22,0,"February"
2,16,23,0,"February"
2,16,24,0,"February"
2,16,25,0,"February"
2,16,26,0,"February"
2,16,27,0,"February"
2,16,28,0,"February"
2,16,29,0,"February"
2,16,30,0,"February"
2,17,17,0,"February"
2,17,18,0,"February"
2,17,19,0,"February"
2,17,20,0,"February"
2,17,21,0,"February"
2,17,22,0,"February"
2,17,23,0,"February"
2,17,24,0,"February"
2,17,25,0,"February"
2,17,26,0,"February"
2,17,27,0,"February"
2,17,28,0,"February"
2,17,29,0,"February"
2,17,30,0,"February"
2,18,18,0,"February"
2,18,19,0,"February"
2,18,20,0,"February"
2,18,21,0,"February"
2,18,22,0,"February"
2,18,23,0,"February"
2,18,24,0,"February"
2,18,25,0,"February"
2,18,26,0,"February"
2,18,27,0,"February"
2,18,28,0,"February"
2,18,29,0,"February"
2,18,30,0,"February"
2,19,19,0,"February"
2,19,20,0,"February"
2,19,21,0,"February"
2,19,22,0,"February"
2,19,23,0,"February"
2,19,24,0,"February"
2,19,25,0,"February"
2,19,26,0,"February"
2,19,27,0,"February"
2,19,28,0,"February"
2,19,29,0,"February"
2,19,30,0,"February"
2,20,20,0,"February"
2,20,21,0,"February"
2,20,22,0,"February"
2,20,23,0,"February"
2,20,24,0,"February"
2,20,25,0,"February"
2,20,26,0,"February"
2,20,27,0,"February"
2,20,28,0,"February"
2,20,29,0,"February"
2,20,30,0,"February"
3,-20,-15,1.18493696056515e-13,"March"
3,-20,-14,6.96036378635536e-13,"March"
3,-20,-13,4.08243557739683e-12,"March"
3,-20,-12,2.38297589179401e-11,"March"
3,-20,-11,1.38063854206416e-10,"March"
3,-20,-10,7.92477862490711e-10,"March"
3,-20,-9,4.50021917521247e-09,"March"
3,-20,-8,2.52543286380883e-08,"March"
3,-20,-7,1.39922481152804e-07,"March"
3,-20,-6,7.6503805385516e-07,"March"
3,-20,-5,4.12815928523576e-06,"March"
3,-20,-4,2.19715167823651e-05,"March"
3,-20,-3,0.000114983647292928,"March"
3,-20,-2,0.000590883652323352,"March"
3,-20,-1,0.0029752001213106,"March"
3,-20,0,0.0144863131735283,"March"
3,-20,1,0.0643456238016717,"March"
